RackID,Community Area,Community Name,TotInstall,Latitude,Longitude
3898,8,Near North Side,4,41.906515,-87.628937
4239,67,West Englewood,3,41.764202,-87.658003
6369,28,Near West Side,1,41.883056,-87.661096
2102,55,Hegewisch,1,41.651633,-87.537304
4739,55,Hegewisch,1,41.651613,-87.545721
4273,55,Hegewisch,1,41.651419,-87.547321
5372,24,West Town,2,41.905887,-87.696778
2535,24,West Town,1,41.907,-87.670852
4380,7,Lincoln Park,1,41.932353,-87.662657
3048,6,Lake View,1,41.954256,-87.66365
4887,28,Near West Side,2,41.869235,-87.66062
4978,33,Near South Side,2,41.864933,-87.627124
2563,1,Rogers Park,3,41.998281,-87.664583
5106,49,Roseland,2,41.706181,-87.61969
5831,69,Greater Grand Crossing,2,41.765467,-87.621084
6537,28,Near West Side,3,41.884,-87.642531
6735,32,Loop,1,41.879971,-87.63221
4066,8,Near North Side,2,41.906999,-87.634755
4069,8,Near North Side,2,41.906999,-87.634755
5878,8,Near North Side,1,41.906999,-87.634755
6920,24,West Town,1,41.906164,-87.686901
4809,6,Lake View,2,41.946949,-87.663107
1555,73,Washington Heights,1,41.72148,-87.657081
4403,24,West Town,2,41.913872,-87.662274
3329,1,Rogers Park,1,42.009012,-87.664783
1285,41,Hyde Park,1,41.794918,-87.591845
3548,1,Rogers Park,1,42.00806,-87.665325
1221,24,West Town,2,41.906679,-87.671427
5890,8,Near North Side,1,41.907115,-87.634761
1440,41,Hyde Park,1,41.787983,-87.592468
7111,24,West Town,1,41.906547,-87.671736
2139,6,Lake View,2,41.93987,-87.662801
1512,71,Auburn Gresham,2,41.750522,-87.657252
4993,41,Hyde Park,1,41.799399,-87.592391
4538,7,Lincoln Park,1,41.925095,-87.662628
4298,24,West Town,1,41.890891,-87.661467
2190,55,Hegewisch,1,41.645198,-87.541845
2328,24,West Town,1,41.896027,-87.661798
2331,24,West Town,2,41.896027,-87.661798
4497,24,West Town,1,41.896027,-87.661798
5000,41,Hyde Park,2,41.799359,-87.592234
6570,24,West Town,1,41.906929,-87.671784
1013,28,Near West Side,2,41.88528,-87.66159
6361,24,West Town,1,41.891158,-87.661671
7109,24,West Town,1,41.906988,-87.671878
2297,34,Armour Square,1,41.853035,-87.630782
75,28,Near West Side,4,41.884391,-87.66172
6742,28,Near West Side,4,41.884391,-87.66172
4189,24,West Town,1,41.889801,-87.661649
3492,24,West Town,1,41.907164,-87.672159
3207,33,Near South Side,3,41.862099,-87.61813
6650,32,Loop,2,41.878354,-87.627174
1560,49,Roseland,10,41.721787,-87.624939
5999,28,Near West Side,2,41.884474,-87.667086
3431,32,Loop,2,41.884173,-87.624674
3146,32,Loop,1,41.885916,-87.632189
4372,32,Loop,1,41.887141,-87.632234
3012,39,Kenwood,2,41.802526,-87.591684
4081,8,Near North Side,1,41.907827,-87.634788
4973,28,Near West Side,2,41.863215,-87.642223
3209,33,Near South Side,2,41.865144,-87.617366
3322,28,Near West Side,2,41.863251,-87.66157
7185,61,New City,1,41.808746,-87.66026
5353,24,West Town,2,41.89988,-87.662668
2130,6,Lake View,2,41.939856,-87.664006
3645,59,McKinley Park,2,41.823324,-87.659951
866,24,West Town,1,41.907065,-87.66751
2512,24,West Town,1,41.907261,-87.677236
4714,29,North Lawndale,2,41.862476,-87.695657
3787,29,North Lawndale,6,41.862361,-87.701816
738,77,Edgewater,2,41.998037,-87.665635
4481,77,Edgewater,1,41.985351,-87.665398
6180,7,Lincoln Park,1,41.921521,-87.663226
4608,24,West Town,1,41.907139,-87.66777
620,24,West Town,2,41.891151,-87.66252
3671,1,Rogers Park,1,42.005597,-87.666079
6752,24,West Town,1,41.898992,-87.662811
1345,31,Lower West Side,1,41.857721,-87.661587
4823,24,West Town,1,41.893281,-87.66269
4357,28,Near West Side,1,41.881652,-87.662645
1078,7,Lincoln Park,1,41.932335,-87.663923
2891,40,Washington Park,1,41.794247,-87.621758
1045,32,Loop,1,41.878098,-87.631852
4280,24,West Town,1,41.907423,-87.673125
4080,8,Near North Side,1,41.907954,-87.63444
3204,33,Near South Side,3,41.861722,-87.618003
7157,71,Auburn Gresham,1,41.735724,-87.658644
4495,31,Lower West Side,1,41.857987,-87.661839
5166,43,South Shore,2,41.767683,-87.590406
1236,24,West Town,1,41.90736,-87.667424
4645,24,West Town,1,41.907858,-87.672301
775,33,Near South Side,2,41.863547,-87.625536
5271,33,Near South Side,2,41.863547,-87.625536
4819,28,Near West Side,1,41.883907,-87.662873
1424,41,Hyde Park,1,41.799645,-87.591103
1544,48,Calumet Heights,1,41.733062,-87.589725
2175,24,West Town,3,41.906919,-87.663447
2177,24,West Town,2,41.906919,-87.663447
5139,24,West Town,2,41.906919,-87.663447
3618,8,Near North Side,3,41.893373,-87.62398
1388,34,Armour Square,2,41.831121,-87.630331
4224,29,North Lawndale,2,41.862219,-87.703186
1337,31,Lower West Side,1,41.858914,-87.661987
347,6,Lake View,1,41.950705,-87.665392
2176,24,West Town,2,41.906919,-87.663512
6232,24,West Town,1,41.896002,-87.663164
6132,24,West Town,2,41.907525,-87.667698
5015,41,Hyde Park,1,41.799648,-87.59085
1223,24,West Town,1,41.907661,-87.673496
6899,24,West Town,1,41.907719,-87.667497
2511,24,West Town,1,41.907474,-87.67719
4368,23,Humboldt Park,3,41.906681,-87.732349
3547,1,Rogers Park,2,42.007759,-87.666653
413,42,Woodlawn,2,41.785941,-87.590871
1225,24,West Town,1,41.907834,-87.673212
5499,6,Lake View,1,41.954199,-87.665293
5964,8,Near North Side,1,41.908989,-87.633501
551,24,West Town,1,41.907218,-87.685744
4682,24,West Town,1,41.907218,-87.685744
5178,25,Austin,1,41.906512,-87.75444
5938,24,West Town,1,41.896005,-87.663715
3626,25,Austin,3,41.906413,-87.767179
5056,24,West Town,3,41.903521,-87.664025
5368,8,Near North Side,1,41.90824,-87.634451
4615,6,Lake View,1,41.96151,-87.666595
6020,28,Near West Side,2,41.869473,-87.6626
1237,24,West Town,2,41.908023,-87.667801
1135,31,Lower West Side,1,41.857926,-87.662828
4205,31,Lower West Side,2,41.857751,-87.662825
2366,32,Loop,1,41.884165,-87.631095
1184,8,Near North Side,1,41.907562,-87.649524
2534,8,Near North Side,3,41.907562,-87.649524
4288,8,Near North Side,1,41.907562,-87.649524
5393,24,West Town,4,41.907928,-87.701479
1136,31,Lower West Side,1,41.857942,-87.662855
1529,71,Auburn Gresham,2,41.741472,-87.657876
6223,28,Near West Side,2,41.883019,-87.663366
2444,24,West Town,1,41.907776,-87.664129
4875,8,Near North Side,2,41.907093,-87.646018
4940,8,Near North Side,2,41.907093,-87.646018
2611,24,West Town,1,41.903352,-87.664295
2091,24,West Town,1,41.899895,-87.664338
4898,24,West Town,2,41.893528,-87.664215
4726,29,North Lawndale,1,41.861764,-87.693108
2993,1,Rogers Park,1,42.019371,-87.667178
3121,29,North Lawndale,2,41.861493,-87.733404
3351,32,Loop,2,41.881789,-87.63211
5254,42,Woodlawn,4,41.77986,-87.589453
2351,25,Austin,3,41.906919,-87.74623
3215,8,Near North Side,3,41.907803,-87.643481
7186,61,New City,1,41.808771,-87.66176
3262,25,Austin,2,41.906866,-87.754447
1226,24,West Town,1,41.908292,-87.674477
3491,24,West Town,1,41.908294,-87.673926
6632,6,Lake View,1,41.939591,-87.665119
6358,28,Near West Side,2,41.869467,-87.663035
3924,28,Near West Side,1,41.869198,-87.663029
4496,28,Near West Side,1,41.869198,-87.663029
3344,32,Loop,2,41.882108,-87.632167
5089,39,Kenwood,1,41.809797,-87.591824
4994,41,Hyde Park,1,41.799667,-87.589853
1421,41,Hyde Park,1,41.799399,-87.58981
6214,24,West Town,1,41.908353,-87.674018
6209,24,West Town,1,41.896022,-87.66472
899,33,Near South Side,1,41.862619,-87.623868
3044,6,Lake View,2,41.954187,-87.666558
6765,8,Near North Side,2,41.907945,-87.648365
6212,24,West Town,2,41.90847,-87.674753
4829,7,Lincoln Park,1,41.921716,-87.665542
7352,75,Morgan Park,1,41.684973,-87.659325
2656,77,Edgewater,2,41.97636,-87.667473
1261,7,Lincoln Park,1,41.921718,-87.665784
6788,77,Edgewater,2,41.979733,-87.66739
4826,24,West Town,1,41.89324,-87.664981
2166,77,Edgewater,3,41.978159,-87.667499
1482,69,Greater Grand Crossing,4,41.769,-87.625759
1507,44,Chatham,4,41.750837,-87.626033
1532,44,Chatham,6,41.736171,-87.625734
606,8,Near North Side,1,41.899343,-87.623731
3017,8,Near North Side,1,41.891045,-87.62373
3737,32,Loop,3,41.884609,-87.623301
2413,32,Loop,3,41.884264,-87.631096
2554,32,Loop,2,41.884552,-87.629549
5445,32,Loop,1,41.884552,-87.629549
4864,8,Near North Side,7,41.900986,-87.62285
3217,32,Loop,3,41.88455,-87.632509
3445,32,Loop,2,41.884603,-87.624604
5024,32,Loop,1,41.884571,-87.628
850,32,Loop,1,41.884589,-87.637162
4061,32,Loop,1,41.884533,-87.63399
2890,37,Fuller Park,1,41.79476,-87.629295
3155,32,Loop,2,41.885841,-87.632632
4039,32,Loop,1,41.883345,-87.632558
1423,41,Hyde Park,1,41.799649,-87.588907
1540,45,Avalon Park,1,41.736969,-87.587714
3079,23,Humboldt Park,12,41.908391,-87.707047
4077,8,Near North Side,1,41.909372,-87.634855
4731,29,North Lawndale,1,41.861177,-87.695792
6465,33,Near South Side,1,41.861735,-87.609595
6466,33,Near South Side,1,41.861735,-87.609595
1405,61,New City,1,41.808712,-87.662679
2131,6,Lake View,2,41.939862,-87.666453
2133,6,Lake View,2,41.939862,-87.666453
2573,1,Rogers Park,2,41.998205,-87.66811
1287,41,Hyde Park,1,41.791467,-87.588852
4289,8,Near North Side,1,41.908682,-87.64925
4871,24,West Town,2,41.908971,-87.665035
4874,24,West Town,1,41.908971,-87.665035
3605,24,West Town,1,41.908701,-87.684559
3200,33,Near South Side,7,41.861112,-87.617772
1092,31,Lower West Side,1,41.857693,-87.664008
2114,77,Edgewater,3,41.979754,-87.668431
2274,77,Edgewater,2,41.98158,-87.668568
119,1,Rogers Park,3,42.01924,-87.668418
3736,28,Near West Side,2,41.884566,-87.664407
1343,31,Lower West Side,1,41.856788,-87.664053
1172,24,West Town,1,41.895979,-87.665394
2992,1,Rogers Park,1,42.019541,-87.668616
3549,1,Rogers Park,2,42.007738,-87.668173
6799,1,Rogers Park,1,42.015895,-87.668492
303,32,Loop,1,41.888048,-87.623514
4024,32,Loop,3,41.888048,-87.623514
2673,32,Loop,2,41.884559,-87.635271
3986,32,Loop,1,41.884549,-87.626136
4060,32,Loop,1,41.884536,-87.633809
3159,32,Loop,2,41.885637,-87.632629
2996,1,Rogers Park,3,42.019179,-87.668703
2997,1,Rogers Park,2,42.019179,-87.668703
4421,8,Near North Side,2,41.909502,-87.63327
5891,8,Near North Side,1,41.909563,-87.63486
1517,71,Auburn Gresham,1,41.750326,-87.66168
7079,43,South Shore,1,41.76577,-87.588025
2999,1,Rogers Park,3,42.019179,-87.668817
1227,24,West Town,1,41.909224,-87.6759
4686,33,Near South Side,1,41.861457,-87.625841
1292,72,Beverly,2,41.707424,-87.660405
195,77,Edgewater,3,41.994582,-87.668292
2520,24,West Town,3,41.908999,-87.677466
2522,24,West Town,3,41.908999,-87.677466
370,33,Near South Side,2,41.861407,-87.625839
6077,1,Rogers Park,1,42.016158,-87.668712
1228,24,West Town,1,41.909348,-87.67554
6000,33,Near South Side,1,41.861399,-87.625478
4941,28,Near West Side,2,41.868626,-87.664458
5230,3,Uptown,2,41.96175,-87.668152
3063,1,Rogers Park,1,42.015888,-87.668733
4355,24,West Town,1,41.909626,-87.66785
4506,28,Near West Side,1,41.869442,-87.664781
664,41,Hyde Park,4,41.799423,-87.588117
4542,22,Logan Square,1,41.917349,-87.666405
5245,41,Hyde Park,1,41.79538,-87.588061
1539,48,Calumet Heights,1,41.736827,-87.586743
355,24,West Town,1,41.90967,-87.66749
4148,24,West Town,2,41.908494,-87.676459
3546,1,Rogers Park,2,42.00773,-87.668522
450,8,Near North Side,1,41.892269,-87.633068
1422,41,Hyde Park,2,41.799656,-87.587924
1093,24,West Town,1,41.909181,-87.677554
447,33,Near South Side,2,41.861311,-87.627539
6726,33,Near South Side,2,41.861311,-87.627539
79,3,Uptown,1,41.961749,-87.668251
3540,3,Uptown,2,41.961749,-87.668251
44,1,Rogers Park,1,42.007997,-87.668603
270,41,Hyde Park,2,41.799461,-87.587921
5138,8,Near North Side,3,41.909079,-87.646735
1198,24,West Town,2,41.909145,-87.677284
17,28,Near West Side,3,41.869171,-87.664882
6233,24,West Town,1,41.896229,-87.666082
4085,8,Near North Side,1,41.909887,-87.634506
993,24,West Town,1,41.895037,-87.666216
6711,28,Near West Side,1,41.881338,-87.665538
5886,8,Near North Side,1,41.909946,-87.63487
3999,32,Loop,1,41.884626,-87.626412
2515,24,West Town,1,41.909446,-87.677536
3550,1,Rogers Park,1,42.007724,-87.668766
2600,24,West Town,3,41.90323,-87.666774
5498,24,West Town,3,41.90323,-87.666774
2280,25,Austin,1,41.908445,-87.765698
869,33,Near South Side,1,41.861118,-87.627028
549,1,Rogers Park,2,42.007723,-87.668836
3062,1,Rogers Park,1,42.016146,-87.669159
5160,42,Woodlawn,6,41.780728,-87.587566
6191,8,Near North Side,1,41.910608,-87.631838
5888,8,Near North Side,1,41.910137,-87.634874
6278,77,Edgewater,2,41.97997,-87.668993
6262,77,Edgewater,2,41.978135,-87.669002
6276,77,Edgewater,1,41.979701,-87.668982
6282,77,Edgewater,2,41.977866,-87.668995
4655,28,Near West Side,2,41.884628,-87.654228
5021,32,Loop,2,41.884663,-87.624265
6166,32,Loop,4,41.880069,-87.624179
6082,8,Near North Side,1,41.909336,-87.652971
2324,24,West Town,2,41.896159,-87.666608
3064,1,Rogers Park,1,42.016144,-87.669228
1441,41,Hyde Park,1,41.787746,-87.587854
2521,24,West Town,1,41.909569,-87.677257
1284,41,Hyde Park,1,41.795283,-87.587632
1231,24,West Town,1,41.909668,-87.676586
2533,8,Near North Side,1,41.909971,-87.649302
6372,8,Near North Side,1,41.910326,-87.652963
46,41,Hyde Park,4,41.793501,-87.586211
4590,41,Hyde Park,2,41.79351,-87.586189
3128,23,Humboldt Park,2,41.908816,-87.736463
1417,41,Hyde Park,1,41.799704,-87.586817
2362,8,Near North Side,2,41.910703,-87.631841
2367,8,Near North Side,2,41.910703,-87.631841
2395,8,Near North Side,2,41.910703,-87.631841
6208,24,West Town,1,41.909911,-87.661862
3090,23,Humboldt Park,12,41.909544,-87.707108
3687,23,Humboldt Park,1,41.909059,-87.726666
3132,8,Near North Side,2,41.910233,-87.632931
5949,24,West Town,1,41.909738,-87.676695
4075,8,Near North Side,1,41.910333,-87.634518
4074,8,Near North Side,1,41.910364,-87.634518
6036,8,Near North Side,1,41.910364,-87.634518
3473,24,West Town,3,41.909785,-87.676767
6538,24,West Town,1,41.909932,-87.676444
6517,24,West Town,1,41.909712,-87.677631
3475,24,West Town,3,41.910144,-87.676773
4892,24,West Town,2,41.910197,-87.676856
5032,24,West Town,1,41.910197,-87.676856
1202,24,West Town,2,41.909922,-87.6776
2519,24,West Town,1,41.909944,-87.677579
1389,35,Douglas,1,41.831062,-87.626001
568,32,Loop,1,41.882321,-87.626353
3995,32,Loop,1,41.882321,-87.626353
1263,8,Near North Side,1,41.893413,-87.628754
3006,8,Near North Side,3,41.895088,-87.623576
3008,8,Near North Side,3,41.895088,-87.623576
3009,8,Near North Side,3,41.895088,-87.623576
3014,8,Near North Side,2,41.890995,-87.623417
6320,32,Loop,2,41.884739,-87.632608
4203,8,Near North Side,2,41.901441,-87.634052
5253,41,Hyde Park,4,41.793477,-87.585203
4653,8,Near North Side,2,41.913555,-87.623275
5130,8,Near North Side,8,41.913555,-87.623275
5134,7,Lincoln Park,5,41.913555,-87.623275
5123,24,West Town,4,41.910441,-87.677651
4661,7,Lincoln Park,1,41.911242,-87.634822
5107,31,Lower West Side,1,41.859501,-87.666338
1573,73,Washington Heights,1,41.721381,-87.66287
5207,22,Logan Square,4,41.91798,-87.668022
4757,28,Near West Side,2,41.885479,-87.667203
1283,41,Hyde Park,1,41.795117,-87.585248
2363,7,Lincoln Park,2,41.91139,-87.631547
2396,7,Lincoln Park,4,41.91139,-87.631547
328,24,West Town,2,41.910566,-87.677546
5363,7,Lincoln Park,2,41.91124,-87.634627
4595,24,West Town,1,41.910408,-87.687027
388,31,Lower West Side,1,41.859661,-87.650735
1344,31,Lower West Side,1,41.856817,-87.666241
1401,61,New City,1,41.808558,-87.665052
2038,22,Logan Square,3,41.917769,-87.667729
5336,22,Logan Square,2,41.917769,-87.667729
5816,24,West Town,1,41.903291,-87.6676
5059,24,West Town,1,41.890895,-87.667242
3156,28,Near West Side,1,41.88521,-87.667193
1079,6,Lake View,1,41.961456,-87.669426
4484,24,West Town,2,41.91058,-87.667759
5958,24,West Town,1,41.91058,-87.667759
179,6,Lake View,2,41.941426,-87.668861
5997,28,Near West Side,2,41.869172,-87.666689
4305,23,Humboldt Park,1,41.910399,-87.705465
2158,6,Lake View,2,41.939589,-87.668847
2598,24,West Town,3,41.903475,-87.667787
1352,31,Lower West Side,2,41.853342,-87.667076
6423,32,Loop,1,41.884636,-87.630761
4564,41,Hyde Park,1,41.799448,-87.585975
3259,3,Uptown,1,41.968742,-87.669737
1497,43,South Shore,2,41.762265,-87.585469
1498,43,South Shore,2,41.762265,-87.585469
6628,6,Lake View,1,41.954401,-87.669726
4464,24,West Town,2,41.89594,-87.667909
4072,7,Lincoln Park,3,41.911527,-87.63491
6891,23,Humboldt Park,1,41.91054,-87.706706
1499,43,South Shore,1,41.762268,-87.585356
6593,33,Near South Side,1,41.859817,-87.62378
4676,77,Edgewater,1,41.985797,-87.670427
2330,8,Near North Side,1,41.896808,-87.62355
1535,45,Avalon Park,1,41.73621,-87.583786
994,7,Lincoln Park,1,41.911599,-87.634912
5454,3,Uptown,1,41.969009,-87.669868
4294,7,Lincoln Park,1,41.911523,-87.653075
5497,24,West Town,1,41.903185,-87.668425
1347,31,Lower West Side,1,41.85608,-87.66713
2514,24,West Town,1,41.911176,-87.677311
2262,24,West Town,2,41.911031,-87.697199
2265,24,West Town,2,41.911031,-87.697199
5360,24,West Town,2,41.911031,-87.697199
5458,3,Uptown,1,41.969008,-87.669942
1115,24,West Town,1,41.911227,-87.677309
1203,24,West Town,1,41.911227,-87.677309
4048,28,Near West Side,3,41.883425,-87.667682
4946,28,Near West Side,2,41.883425,-87.667682
778,24,West Town,1,41.911243,-87.667588
6779,24,West Town,2,41.911277,-87.677307
3126,23,Humboldt Park,1,41.910487,-87.736272
2117,6,Lake View,1,41.937994,-87.669441
144,3,Uptown,1,41.961771,-87.669798
3800,6,Lake View,1,41.941577,-87.670064
1077,6,Lake View,1,41.939819,-87.669688
4179,7,Lincoln Park,1,41.928855,-87.669636
5143,7,Lincoln Park,4,41.928855,-87.669636
5950,24,West Town,1,41.911429,-87.677334
2599,24,West Town,1,41.90317,-87.668937
5491,24,West Town,1,41.90317,-87.668937
5482,6,Lake View,1,41.954118,-87.670434
7417,45,Avalon Park,1,41.737054,-87.583998
1157,31,Lower West Side,1,41.85902,-87.660372
2614,23,Humboldt Park,2,41.910791,-87.715119
3363,24,West Town,2,41.911062,-87.691097
5885,7,Lincoln Park,1,41.912088,-87.634922
333,31,Lower West Side,1,41.85899,-87.660398
3065,31,Lower West Side,2,41.859351,-87.642078
2015,31,Lower West Side,1,41.859266,-87.65749
2170,24,West Town,1,41.911573,-87.663859
1420,41,Hyde Park,1,41.799736,-87.585077
1558,72,Beverly,1,41.721394,-87.663505
1338,31,Lower West Side,1,41.85672,-87.667501
1339,31,Lower West Side,1,41.85672,-87.667501
4220,31,Lower West Side,3,41.85672,-87.667501
5018,41,Hyde Park,1,41.795352,-87.584849
1205,24,West Town,2,41.911733,-87.677311
5922,3,Uptown,1,41.973296,-87.670308
4806,6,Lake View,1,41.943462,-87.670329
1030,1,Rogers Park,8,42.019343,-87.673495
2998,1,Rogers Park,2,42.019343,-87.673495
4869,6,Lake View,2,41.945301,-87.67043
251,77,Edgewater,3,41.976289,-87.670864
603,77,Edgewater,1,41.976289,-87.670864
6033,24,West Town,1,41.91131,-87.68744
6498,1,Rogers Park,1,42.00273,-87.672667
4065,7,Lincoln Park,1,41.912054,-87.634586
1120,41,Hyde Park,1,41.795086,-87.584612
2183,31,Lower West Side,1,41.858639,-87.66027
5504,24,West Town,1,41.903158,-87.669425
5827,24,West Town,1,41.903158,-87.669425
7080,43,South Shore,1,41.76626,-87.584171
1513,71,Auburn Gresham,1,41.750456,-87.665135
1243,24,West Town,1,41.903426,-87.669469
2901,6,Lake View,1,41.950736,-87.670669
5996,31,Lower West Side,2,41.858609,-87.660295
1542,48,Calumet Heights,1,41.73585,-87.583389
5943,24,West Town,1,41.911667,-87.667544
4894,24,West Town,1,41.911334,-87.689517
4850,24,West Town,2,41.910463,-87.669429
4064,7,Lincoln Park,1,41.912323,-87.634924
5231,24,West Town,1,41.912088,-87.697083
7115,31,Lower West Side,1,41.858635,-87.660701
6708,24,West Town,1,41.912059,-87.6799
5820,24,West Town,1,41.903329,-87.66998
2255,77,Edgewater,1,41.983303,-87.671563
3933,24,West Town,3,41.913619,-87.661049
862,28,Near West Side,1,41.88189,-87.658624
1483,69,Greater Grand Crossing,1,41.769212,-87.629244
5042,7,Lincoln Park,1,41.912419,-87.648496
6248,31,Lower West Side,1,41.859044,-87.646779
4987,31,Lower West Side,1,41.85606,-87.668846
5066,28,Near West Side,0,41.874225,-87.669132
5463,3,Uptown,1,41.968971,-87.671192
4563,41,Hyde Park,1,41.799606,-87.584009
215,24,West Town,1,41.912359,-87.680386
5194,61,New City,1,41.808447,-87.667542
1557,72,Beverly,1,41.72021,-87.666523
5480,24,West Town,1,41.903166,-87.670286
5937,24,West Town,1,41.903166,-87.670286
6194,51,South Deering,3,41.708039,-87.577937
6308,24,West Town,1,41.912257,-87.680573
1528,45,Avalon Park,1,41.74346,-87.582577
4290,24,West Town,1,41.912259,-87.680639
5359,24,West Town,2,41.912259,-87.680639
6543,31,Lower West Side,1,41.857621,-87.668975
4276,24,West Town,1,41.903215,-87.670347
1270,32,Loop,1,41.884327,-87.633061
1552,48,Calumet Heights,1,41.72614,-87.5823
1553,48,Calumet Heights,1,41.72614,-87.5823
1346,31,Lower West Side,1,41.856961,-87.669076
42,6,Lake View,4,41.947091,-87.671735
3333,1,Rogers Park,1,42.009132,-87.672749
1244,24,West Town,1,41.903218,-87.67053
